sesja z godziny  22:41:11: houseScore,playerScore,playerPoints,changeInPoints,playerWin
                          ,0         ,0          ,0           ,100           ,false    ,
sesja z godziny  22:42:56: houseScore,playerScore,playerPoints,changeInPoints,playerWin
                          ,0         ,0          ,0           ,100           ,false    ,
test text
